NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.174771079,2.127329004,3.379694451,5.116223417,4.812765647,3.747990278,2.139074829,3.929238936,3.663520861,3.053107298,4.404808432,2.548831293,1.721622797,3.639807181,3.831907917,4.973067455,4.245122288,3.275203821,2.669392875,2.152442456,2.981705023,4.53240185,2.471439644,2.591424887,3.130381251,3.583038295,4.099160987,4.184060716,2.518898549,5.421911266,5.146777345,4.25324138,6.054017068,3.371622451,4.289813523,5.949068062,2.261845987,2.046813753,5.963625029,3.547192788,3.154673878,6.722558518,5.617670211,6.046925385,6.237986384,4.111857991,9.77410644,4.146355033,2.982897726,2.458783121,4.117648648,6.199568145,9.039405008,6.856793502,1.965664314,2.456754755,3.22295274,5.570596963,2.976514289,7.060163668,6.796404652,7.117447567,7.833130917,1000
3.228844486,3.353767304,4.871295186,2.539266347,3.183077389,4.314764692,3.537127152,2.996358463,3.285407014,3.262862595,3.228652272,4.805326552,1.891724764,3.079696811,4.173779789,3.039060633,4.181125904,3.90521629,3.95161229,3.937778349,4.447976828,3.356175971,2.015063151,2.055181597,4.195820639,4.920548093,4.324990872,1.125954808,2.629219216,3.652806259,4.09497188,4.587377094,3.291470027,2.030756351,4.48259964,4.963369761,3.536546832,7.245639643,4.00765498,5.524356125,5.543516577,7.598962734,2.827874125,5.068514345,4.073412864,4.084519616,3.564974468,1.938454684,6.82769737,3.607911468,2.253681753,1.286327192,5.000899315,4.56819519,2.821206635,2.611768984,5.621340113,6.129240501,8.536728927,2.941314241,9.218912661,9.771430734,6.275509788,1000
4.206885302,3.817199484,1.736688453,4.13718632,3.004800098,3.790571663,3.501123449,4.161226798,2.639948776,5.422360477,3.638907278,4.367089361,3.388660086,5.980162242,4.525317046,4.034461084,5.776957016,3.798109094,1.911027755,2.948876368,1.970600849,2.089962731,5.473473947,3.193652197,2.912161579,5.122681705,4.543855952,2.835145375,3.430387488,3.037009432,4.13095322,6.410577256,6.675587129,5.035205007,5.440188058,5.227861099,3.917977971,3.323513982,3.284330279,5.353445774,7.112367487,4.596395408,6.961629218,6.769956138,6.813988332,8.25907326,7.895397187,5.177074164,5.405020386,3.372469871,1.790794179,5.714364106,5.498891866,4.644085181,5.954428699,6.30529453,2.884658101,2.119343351,5.999073087,9.171833928,2.153362168,5.987337417,7.227861457,1000
2.053288582,3.685892772,4.185423512,2.123301732,2.87136423,3.561974924,3.223296515,5.189154555,3.939297754,1.605955453,3.554612466,3.452842034,4.383404684,1.344483188,3.646771141,5.215377016,3.142998809,4.583662457,3.324329484,2.126570147,1.404011812,2.390230226,4.23396029,3.842352217,4.337300906,4.713513012,4.231252914,3.302939399,6.016509747,4.090202679,4.308408232,6.371275419,3.013271349,6.825982337,5.418293995,5.720267024,3.006279897,5.229350414,3.782905609,3.279862159,6.901850442,4.86845262,5.826578886,5.767701538,7.95744248,2.391205243,1.880662355,7.439773727,9.050159973,6.96890392,2.860140851,5.073283572,6.863217823,6.119204139,3.611423024,1.877668009,5.340243805,7.215273939,8.126062688,7.206218625,5.058679776,4.35685918,6.395856854,1000
4.343532097,7.14496181,3.896270233,3.93837147,3.238540019,4.165826129,2.204020246,3.809711628,3.328757794,3.038825751,2.566710736,3.9304015,2.278349287,4.141559908,5.6492844,2.673282692,2.26645729,4.860124165,4.343668463,2.987043469,4.407877542,2.092513986,4.020531366,1.963554175,4.253443739,6.771179706,4.161704668,3.595146212,2.328259845,2.251495659,2.073837118,2.817268276,3.580979906,2.11393621,5.193849097,4.509293542,2.806263747,1.412360528,1.19107981,3.251663174,2.893472463,1.723795273,6.083977305,3.583203882,5.370369219,2.019704182,4.941688451,10.32494582,1.742027945,4.074361021,2.308174712,2.838984202,5.003799299,5.424010471,3.464785784,4.280448226,4.158653652,2.273807639,5.948330233,5.873085152,6.302347046,7.126065547,6.927520868,1000
3.512047696,2.663628314,4.707890688,2.337229352,5.464781925,4.525399543,4.0581905,3.690841579,3.286168874,4.21766133,4.829448152,2.634410488,3.097570533,5.779426208,5.386578535,4.009004591,1.811923984,3.606141671,2.544584862,1.879973254,3.237355639,2.153075501,2.232776893,3.412855194,1.919395186,3.861064698,5.585453013,4.767211155,2.499765595,5.113288018,4.499929529,4.244740701,4.314814618,4.304002322,5.678469491,4.352270858,4.467726405,2.668144081,6.899101197,4.890956552,8.161009947,4.664821741,2.262340523,5.712728313,3.518293217,2.960413237,7.014444269,6.78463785,4.309433844,6.703148023,2.371358439,6.671577614,6.452632158,6.6498409,2.988726102,2.177827095,4.104839651,2.160452196,2.289279478,7.853924181,3.446037251,5.546275715,2.029256005,1000
2.242511841,2.19189334,2.676736726,2.644751176,3.575529189,3.854592353,3.790437315,5.113376295,3.772851211,2.968085736,2.93933608,5.070221781,3.638542379,3.018691669,4.693846509,3.345596004,3.769153461,5.015415514,1.958794882,3.578432913,3.538252388,6.440058693,3.212381612,4.769090893,5.635171341,4.551754523,4.281120864,1.947381917,5.726121783,1.793989484,3.922472053,6.483747871,3.417940511,5.399536155,6.306651312,2.375045801,2.069115399,4.074547077,6.275711835,3.2459478,4.928991241,3.768040349,4.889560187,2.170264975,5.177551429,2.36672919,2.307258315,6.120156227,3.301933299,5.653953331,6.022372693,6.064738422,3.738368971,6.335674397,4.099414628,7.611323641,2.758886858,3.711754227,6.600554582,2.820731293,8.879261936,4.86396303,8.198179471,1000
3.029882002,3.315360012,3.227310945,3.656108718,2.700181291,4.629635518,1.733188901,3.854317269,4.193807867,4.844881071,2.76460689,2.837122386,2.65582028,4.508596184,4.11148286,5.229637301,3.809094382,4.301856244,3.484441184,2.857328423,4.622345577,4.823280516,4.541211421,4.145272511,4.670087618,4.931610619,4.426443146,5.561836191,3.425307312,5.941257534,3.525019269,2.407678817,3.735072195,6.4194023,4.24224944,5.268049201,2.277332505,2.086355835,2.757912608,2.227502059,6.193177426,3.051275328,3.752138126,2.66784627,5.110315811,2.079099824,4.469346842,2.872876837,5.712307428,3.94857859,7.03756126,6.021436641,5.404182151,5.674184109,1.529166212,5.413240895,7.899506803,7.911328916,2.401387509,5.928191151,7.748252644,8.439904315,4.550647532,1000
5.705153142,2.526164607,4.256297316,3.309535968,3.839506424,3.674775784,3.803300353,3.875320603,3.705179668,4.684016309,2.839073241,3.146519058,2.709197306,4.61310177,4.762642942,3.71818855,3.281478436,5.172438688,5.675064539,4.887140453,3.125515717,2.528092359,5.892016456,1.935107054,4.053085418,4.309750257,5.085242806,1.54394612,5.163434387,2.785695366,3.833064608,2.276449778,5.199598875,4.021685192,4.187005862,4.820361705,3.936748571,12.0431427,3.231986739,4.761311826,5.030778062,8.166628286,4.630679571,2.691635826,4.588487996,3.358597048,6.997249659,2.864119345,3.264686286,4.204839591,1.876926143,2.640112267,3.058999699,5.487272216,3.60907983,3.010083276,2.16642959,3.415604963,3.062762066,6.178155777,9.998215429,2.191268384,4.477678159,1000
